	Energy	Entropy	Label
0	0.15181045999999998	2.840661029019213	space
1	0.15023346250000003	2.8537808594863803	space
2	0.16627637374999998	2.753640193599771	space
3	0.14916850125	2.8600181647569474	space
4	0.25554362	2.4080964390867683	space
5	0.1494865175	2.8548653228728273	space
6	0.14894148875	2.8620559612546357	space
7	0.21710366749999999	2.5406074866258352	space
8	0.14942615374999998	2.857549097557497	space
9	0.1755159	2.7206701977840817	space
10	0.15162088625	2.8470577672625357	space
11	0.21046559375	2.5771748141068422	space
12	0.14930886999999998	2.8577480413235943	space
13	0.17808908	2.7072189665866837	space
14	0.22949451750000002	2.5053773952570313	space
15	0.17213475250000002	2.729112847732366	space
16	0.14945013499999998	2.858164715995016	space
17	0.17822948249999998	2.7037826047615683	space
18	0.17779860375	2.703364821761557	space
19	0.17462262374999998	2.7166729258785995	space
20	0.15144535375	2.842951659081912	space
21	0.24988493374999998	2.4212915780805346	space
22	0.14972021	2.8579023939774757	space
23	0.1489165	2.8589242572575486	space
24	0.14960757375	2.857335881651835	space
25	0.17557588624999998	2.71278935549811	space
26	0.17298462125000003	2.7200330339476446	space
27	0.18188565874999998	2.6951674336979083	space
28	0.15032508875	2.855714197612978	space
29	0.15062581125000002	2.854174290525247	space
30	0.15101432625	2.8535933120159647	space
31	0.16931438375000002	2.7425121988770713	space
32	0.149119285	2.857848431454859	space
33	0.14977214374999998	2.8576488441242596	space
34	0.23089493375	2.5026828102484933	space
35	0.17527939499999998	2.717594085921636	space
36	0.17069565625	2.7384037720119467	space
37	0.148339385	2.864224846013676	space
38	0.14942935	2.8562033632509958	space
39	0.2260183725	2.5123832411349865	space
40	0.15136459125	2.853694189777669	space
41	0.16886254125	2.7429311212252814	space
42	0.17751234500000002	2.7060210167231515	space
43	0.1752060875	2.716740660947772	space
44	0.14925069000000002	2.8603515585860104	space
45	0.15018853375000002	2.8532380368658288	space
46	0.15252955499999998	2.8351446397457516	space
47	0.1508461475	2.8558032561878712	space
48	0.19283829125000002	2.6382116445538593	space
49	0.17702438125	2.7044965464226625	space
50	0.149468085	2.8585412956116656	space
51	0.150010525	2.855870496637903	space
52	0.14995792375	2.8572903231468283	space
53	0.14883343999999998	2.859081318687781	space
54	0.1734215475	2.723257146940707	space
55	0.1784990175	2.7037975906203586	space
56	0.150210245	2.854492711528126	space
57	0.16673020875	2.7577891759850415	space
58	0.14935596125	2.85769511569376	space
59	0.14932671625	2.855269237966234	space
60	0.149431755	2.8583467058480956	space
61	0.15010768875	2.8543077350057295	space
62	0.14949019375	2.857794904089019	space
63	0.21472033375000002	2.563548325723014	space
64	0.2651410275	2.3681043978361647	space
65	0.25291495125	2.4133406067057814	space
66	0.21835707749999997	2.540826076488285	space
67	0.17015493000000004	2.733120157394074	space
68	0.19641835750000003	2.6237361678477167	space
69	0.17036883625	2.7375099070866336	space
70	0.17112188375	2.7339674538621357	space
71	0.16825981124999997	2.7424966764215934	space
72	0.152123805	2.838689853598969	space
73	0.16738066124999998	2.7530344749133393	space
74	0.15128699750000002	2.852589409879268	space
75	0.15026931374999997	2.8541508251484613	space
76	0.17361143499999998	2.7248891777166797	space
77	0.15082652375	2.853283154057257	space
78	0.148717975	2.8612995512077735	space
79	0.282665965	2.3113858604478725	space
80	0.17684468	2.7049741452289924	space
81	0.1693113825	2.7372199308356526	space
82	0.17454416	2.7220195163562524	space
83	0.1498657275	2.8567845315689526	space
84	0.17106439375000004	2.73106133168862	space
85	0.14984348	2.855397197369328	space
86	0.17498435874999999	2.718039004961459	space
87	0.14796830625	2.8677463659626117	space
88	0.14938957375	2.8578409628815464	space
89	0.17584672875000001	2.710323144258654	space
90	0.17950987875000002	2.7001121554321563	space
91	0.15088340249999999	2.852985237463531	space
92	0.27499013	2.3363465952063454	space
